Id_commune;Nom_commune;Code_departement;Code_commune;Id_region
605;PLOUGASTEL-DAOULAS;29;189;53
599;PONT-AVEN;29;217;53
595;QUIMPER;29;232;53
597;QUIMPERLE;29;233;53
614;ROSCOFF;29;239;53
602;SAINT RENAN;29;260;53
608;SAINT-NIC;29;256;53
601;BREST;29;19;53
508;AUDINCOURT;25;31;27
490;BAUME LES DAMES;25;47;27
480;BESANCON;25;56;27
487;BONNAY;25;73;27
483;BOUSSIERES;25;84;27
507;CHARQUEMONT;25;127;27
488;DELUZ;25;197;27
499;DOUBS;25;204;27
503;ETALANS;25;222;27
481;GENEUILLE;25;265;27
492;GRANGES NARBOZ;25;293;27
510;HERIMONCOURT;25;304;27
493;JOUGNE;25;318;27
501;LA CLUSE ET MIJOUX;25;157;27
489;LES AUXONS;25;35;27
506;LES FOURGS;25;254;27
496;LES HOPITAUX NEUFS;25;307;27
484;MAMIROLLE;25;364;27
502;METABIEF;25;380;27
486;MISEREY SALINES;25;381;27
511;MONTBELIARD;25;388;27
504;MONTLEBON;25;403;27
495;MORTEAU;25;411;27
505;MOUTHE;25;413;27
498;ORNANS;25;434;27
491;PONTARLIER;25;462;27
485;ROCHE LEZ BEAUPRE;25;495;27
497;ROCHEJEAN;25;494;27
482;SAINT VIT;25;527;27
509;SELONCOURT;25;539;27
500;VALDAHON;25;578;27
494;VILLERS LE LAC;25;321;27
578;AUNEAU-BLEURY-SAINT-SYMPHORIEN;28;15;24
575;CHARTAINVILLIERS;28;84;24
582;CHATEAUDUN;28;88;24
591;CHATEAUNEUF EN THYMERAIS;28;89;24
589;CHAUDON;28;94;24
593;COULOMBS;28;113;24
581;COURVILLE SUR EURE;28;116;24
584;DREUX;28;134;24
567;EPERNON;28;140;24
565;GALLARDON;28;168;24
577;GAS;28;172;24
572;GASVILLE OISEME;28;173;24
570;HANCHES;28;191;24
580;JOUY;28;201;24
566;LE COUDRAY;28;110;24
571;LEVES;28;209;24
586;LORMAYE;28;213;24
574;LUCE;28;218;24
579;LUISANT;28;220;24
573;MAINTENON;28;227;24
568;MAINVILLIERS;28;229;24
594;NOGENT LE ROTROU;28;280;24
587;NOGENT-LE-ROI;28;279;24
583;ST DENIS-LANNERAY;28;334;24
590;ST LUBIN DES JONCHERETS;28;348;24
576;ST PREST;28;358;24
592;ST REMY SUR AVRE;28;359;24
569;TOURY;28;391;24
253;ANNONAY;7;10;84
236;AUBENAS;7;19;84
233;BOURG-SAINT-ANDEOL;7;42;84
239;CHARMES-SUR-RHONE;7;55;84
257;DAVEZIEUX;7;78;84
255;FELINES;7;89;84
234;GRAVIERES;7;100;84
252;GUILHERAND-GRANGES;7;102;84
237;LA-VOULTE-SUR-RHONE;7;349;84
241;LABEGUDE;7;116;84
243;LANAS;7;131;84
238;PRIVAS;7;186;84
242;RUOMS;7;201;84
245;SAINT-GEORGES-LES-BAINS;7;240;84
256;SAINT-JEAN-DE-MUZOLS;7;245;84
231;SAINT-JUST-D'ARDECHE;7;259;84
249;SAINT-MARTIN-D' ARDECHE;7;268;84
247;SAINT-MONTAN;7;279;84
251;SAINT-PERAY;7;281;84
244;SAINT-SERNIN;7;296;84
235;SALAVAS;7;304;84
254;SARRAS;7;308;84
248;ST JULIEN EN ST ALBAN;7;255;84
250;TOURNON-SUR-RHONE;7;324;84
240;VALLON PONT D'ARC;7;330;84
232;VALS-LES-BAINS;7;331;84
246;VIVIERS;7;346;84
1431;AVRILLE;49;15;52
1438;BEAUPREAU-EN-MAUGES;49;23;52
1433;BOUCHEMAINE;49;35;52
1430;BRISSAC LOIRE AUBANCE;49;50;52
1426;CHEFFES;49;90;52
1436;CHEMILLE-EN-ANJOU;49;92;52
1435;CHOLET;49;99;52
1442;FONTEVRAUD L ABBAYE;49;140;52
1440;LA TESSOUALLE;49;343;52
1420;LES PONTS DE CE;49;246;52
1443;MAZE-MILON;49;194;52
1434;MONTREUIL-JUIGNE;49;214;52
1423;MURS-ERIGNE;49;223;52
1429;RIVES-DU-LOIR-EN-ANJOU;49;377;52
1422;SAINT-BARTHELEMY-D ANJOU;49;267;52
1432;SAINT-GEORGES-SUR-LOIRE;49;283;52
1441;SAUMUR;49;328;52
1444;SEGRE-EN-ANJOU BLEU;49;331;52
1425;STE GEMMES SUR LOIRE;49;278;52
1421;TIERCE;49;347;52
1424;TRELAZE;49;353;52
1437;TREMENTINES;49;355;52
1427;VERRIERES-EN-ANJOU;49;323;52
738;AUCAMVILLE;31;22;76
752;AUSSONNE;31;32;76
768;AUZEVILLE-TOLOSANE;31;35;76
735;BALMA;31;44;76
772;BAZIEGE;31;48;76
758;BEAUZELLE;31;56;76
759;BESSIERES;31;66;76
750;BLAGNAC;31;69;76
760;CASTANET TOLOSAN;31;113;76
733;CASTELGINEST;31;116;76
748;COLOMIERS;31;149;76
753;CUGNAUX;31;157;76
736;DREMIL LAFAGE;31;163;76
769;ESCALQUENS;31;169;76
739;FENOUILLET;31;182;76
745;FLOURENS;31;184;76
734;FONBEAUZARD;31;186;76
757;FRONTON;31;202;76
773;FROUZINS;31;203;76
741;GAGNAC SUR GARONNE;31;205;76
754;GRENADE SUR GARONNE;31;232;76
737;L UNION;31;561;76
755;LA SALVETAT ST GILLES;31;526;76
763;LABEGE;31;254;76
767;LACROIX FALGARDE;31;259;76
766;LANTA;31;271;76
744;LAUNAGUET;31;282;76
756;MONDONVILLE;31;351;76
770;MONTASTRUC LA CONSEILLERE;31;358;76
762;NAILLOUX;31;396;76
771;POMPERTUZAT;31;429;76
742;RAMONVILLE ST AGNE;31;446;76
764;REVEL;31;451;76
740;ROUFFIAC TOLOSAN;31;462;76
743;ST JEAN;31;488;76
765;ST ORENS DE GAMEVILLE;31;506;76
747;TOURNEFEUILLE;31;557;76
761;VILLEFRANCHE-DE-LAURAGAIS;31;582;76
751;VILLEMUR SUR TARN;31;584;76
2105;AIME LA PLAGNE;73;6;84
2084;AIX LES BAINS;73;8;84
2090;ALBERTVILLE;73;11;84
2119;ALBIEZ-MONTROND;73;13;84
2102;AUSSOIS;73;23;84
2118;BARBERAZ;73;29;84
2095;BARBY;73;30;84
2103;BOURG-SAINT-MAURICE;73;54;84
2098;CHAMBERY;73;65;84
2108;COURCHEVEL;73;227;84
2111;ENTRELACS;73;10;84
2089;EPIERRE;73;109;84
2114;FLUMET;73;114;84
2107;HAUTELUCE;73;132;84
2115;LA MOTTE SERVOLEX;73;179;84
2085;LA PLAGNE TARENTAISE;73;150;84
2094;LA RAVOIRE;73;213;84
2097;LES ALLUES;73;15;84
2117;LES AVANCHERS VALMOREL;73;24;84
2087;LES BELLEVILLE;73;257;84
2101;MODANE;73;157;84
2099;MONTVALEZAN;73;176;84
2104;MOUXY;73;182;84
2116;PRALOGNAN-LA-VANOISE;73;206;84
2092;SAINT FRANCOIS LONGCHAMP;73;235;84
2109;SAINT-JEAN-D ARVEY;73;243;84
2086;SAINT-JEOIRE-PRIEURE;73;249;84
2100;TIGNES;73;296;84
2088;VAL CENIS;73;290;84
2096;VAL-D ISERE;73;304;84
2091;VALLOIRE;73;306;84
2093;VALMEINIER;73;307;84
2110;VILLARD SUR DORON;73;317;84
2112;VOGLANS;73;329;84
3176;AJOUPA BOUILLON;972;1;2
3166;CASE PILOTE;972;5;2
3169;DIAMANT;972;6;2
3164;FORT DE FRANCE;972;9;2
3174;FRANCOIS;972;10;2
3178;GROS MORNE;972;12;2
3168;LE LAMENTIN;972;13;2
3163;MARIN;972;17;2
3175;ROBERT;972;22;2
3171;SAINT JOSEPH;972;24;2
3161;SAINTE ANNE;972;26;2
3172;SAINTE LUCE;972;27;2
3162;SCHOELCHER;972;29;2
3177;TRINITE;972;30;2
3165;TROIS ILETS;972;31;2
3170;VAUCLIN;972;32;2
123;ABRIES-RISTOLAS;5;1;93
126;ANCELLE;5;4;93
116;BRIANCON;5;23;93
130;CHORGES;5;40;93
114;EMBRUN;5;46;93
120;GAP;5;61;93
136;GUILLESTRE;5;65;93
119;L'ARGENTIERE-LA-BESSEE;5;6;93
135;LA BATIE NEUVE;5;17;93
122;LA CHAPELLE-EN-VALGAUDEMAR;5;64;93
124;LA SALLE;5;161;93
110;LARAGNE-MONTEGLIN;5;70;93
139;LAYE;5;72;93
121;LE DEVOLUY;5;139;93
134;LE MONETIER-LES-BAINS;5;79;93
127;LES ORRES;5;98;93
112;MONTGARDIN;5;84;93
133;NEVACHE;5;93;93
117;ORCIERES;5;96;93
131;PUY SAINT VINCENT;5;110;93
140;PUY-SANIERES;5;111;93
129;RISOUL;5;119;93
132;SAINT-BONNET-EN-CHAMPSAUR;5;132;93
141;SAINT-CHAFFREY;5;133;93
111;SAINT-MICHEL-DE-CHAILLOL;5;153;93
115;SAINT-SAUVEUR;5;156;93
137;SAVINES-LE-LAC;5;164;93
128;SERRES;5;166;93
118;VALLOUISE-PELVOUX;5;101;93
113;VARS;5;177;93
125;VEYNES;5;179;93
1881;ADE;65;2;76
1880;ARAGNOUET;65;17;76
1866;ARGELES-GAZOST;65;25;76
1871;ARREAU;65;31;76
1874;BAGNERES-DE-BIGORRE;65;59;76
1875;BAREGES;65;481;76
1873;CAMPAN;65;123;76
1867;CAPVERN;65;127;76
1869;CAUTERETS;65;138;76
1876;ESQUIEZE-SERE;65;168;76
1879;GERM;65;199;76
1865;LOURDES;65;286;76
1878;LUZ-SAINT-SAUVEUR;65;295;76
1872;SAILHAN;65;384;76
1870;SAINT-LARY-SOULAN;65;388;76
1877;SEMEAC;65;417;76
1868;TARBES;65;440;76
1882;VIELLE-AURE;65;465;76
1396;AGEN;47;1;75
1403;AIGUILLON;47;4;75
1400;BOE;47;31;75
1399;CASTELJALOUX;47;52;75
1410;CASTELNAUD DE GRATECAMBE;47;55;75
1401;COLAYRAC ST CIRQ;47;69;75
1408;FUMEL;47;106;75
1398;LAFOX;47;128;75
1397;LAYRAC;47;145;75
1395;LE PASSAGE;47;201;75
1404;MARMANDE;47;157;75
1409;MONFLANQUIN;47;175;75
1402;NERAC;47;195;75
1405;TONNEINS;47;310;75
1406;VILLENEUVE SUR LOT;47;323;75
1407;VILLEREAL;47;324;75
2559;ALBI;81;4;76
1773;ALENCON;61;1;28
1894;ALENYA;66;2;76
2067;ALLONNES;72;3;52
419;ALLOUIS;18;5;24
1897;AMELIE LES BAINS;66;3;76
382;ANGOULEME;16;15;75
404;ANGOULINS;17;10;75
1138;ARBOIS;39;13;27
2044;ARC-LES-GRAY;70;26;27
659;AREGNO;2B;94;94
1883;ARGELES SUR MER;66;8;76
403;ARS-EN-RE;17;19;75
2078;AUBIGNE RACAN;72;13;52
421;AUBIGNY-SUR-NERE;18;15;24
774;AUCH;32;13;76
1269;AUREC-SUR-LOIRE;43;12;84
2060;AUTUN;71;14;27
2798;AUXERRE;89;24;27
2804;AVALLON;89;25;27
271;AX-LES-THERMES;9;32;76
394;AYTRE;17;28;75
1775;BAGNOLES DE L'ORNE NORMANDIE;61;483;28
264;BALAN;8;43;44
385;BARBEZIEUX SAINT HILAIRE;16;28;75
412;BARZAN;17;34;75
265;BAZEILLES;8;53;44
2816;BEAUCOURT;90;9;27
2569;BEAUMONT DE LOMAGNE;82;13;76
561;BEAUMONT LE ROGER;27;51;28
2083;BEAUMONT SUR SARTHE;72;29;52
1275;BEAUZAC;43;25;84
2814;BELFORT;90;10;27
1154;BELLEFONTAINE;39;47;27
70;BELLEU;2;64;32
1571;BELLEVILLE SUR MEUSE;55;43;44
472;BERGERAC;24;37;75
562;BERNAY;27;56;28
1822;BESSE-ET-SAINT-ANASTAISE;63;38;84
2749;BESSINES-SUR-GARTEMPE;87;14;75
2062;BLANZY;71;40;27
1197;BLOIS;41;18;24
1144;BOIS-D AMONT;39;59;27
1896;BOLQUERE;66;20;76
470;BOULAZAC ISLE MANOIRE;24;53;75
2742;BOURESSE;86;34;75
415;BOURGES;18;33;24
2533;BRESSUIRE;79;49;75
1273;BRIOUDE;43;40;84
425;BRIVE LA GAILLARDE;19;31;75
1268;BRIVES-CHARENSAC;43;41;84
553;BUEIL;27;119;28
2739;BUXEROLLES;86;41;75
1394;CAHORS;46;42;76
1885;CANET EN ROUSSILLON;66;37;76
263;CARIGNAN;8;90;44
479;CASTELNAUD-LA-CHAPELLE;24;86;75
2568;CASTELSARRASIN;82;33;76
2562;CASTRES;81;65;76
2574;CAUSSADE;82;37;76
3179;CAYENNE;973;2;3
776;CAZAUBON;32;96;76
1898;CERET;66;49;76
661;CERVIONE;2B;87;94
2037;CHAGEY;70;116;27
2055;CHAGNY;71;73;27
2050;CHALON-SUR-SAONE;71;76;27
2035;CHALONVILLARS;70;117;27
1137;CHAMPAGNOLE;39;97;27
2081;CHAMPFLEUR;72;56;52
1508;CHANGE;53;54;52
258;CHARLEVILLE-MEZIERES;8;105;44
2056;CHAROLLES;71;106;27
2736;CHASSENEUIL-DU-POITOU;86;62;75
1824;CHASTREIX;63;98;84
71;CHATEAU THIERRY;2;168;32
1505;CHATEAU-GONTIER-SUR-MAYENNE;53;62;52
1032;CHATEAUROUX;36;44;24
393;CHATELAILLON-PLAGE;17;94;75
1817;CHATELGUYON;63;103;84
2740;CHATELLERAULT;86;66;75
2058;CHAUFFAILLES;71;120;27
1503;CHAUMONT;52;121;44
54;CHAUNY;2;173;32
2530;CHAURAY;79;81;75
2743;CHAUVIGNY;86;70;75
2813;CHEROY;89;100;27
2801;CHEVANNES;89;102;27
1153;CLAIRVAUX-LES-LACS;39;154;27
395;CLAVETTE;17;109;75
2079;CLERMONT CREANS;72;84;52
2047;CLUNY;71;137;27
69;COEUVRES ET VALSERY;2;201;32
556;CONCHES EN OUCHE;27;165;28
775;CONDOM;32;107;76
1506;CONGRIER;53;73;52
1892;CORNEILLA DEL VERCOL;66;59;76
1622;COULANGES LES NEVERS;58;88;27
471;COULOUNIEIX-CHAMIERS;24;138;75
398;COURCON;17;127;75
63;COURMELLES;2;226;32
2751;COUZEIX;87;50;75
75;CUSSET;3;95;84
275;DAUMAZAN-SUR-ARIZE;9;105;76
1623;DECIZE;58;95;27
2059;DIGOIN;71;176;27
430;DIJON;21;231;27
1136;DOLE;39;198;27
401;DOMPIERRE-SUR-MER;17;142;75
2043;ECHENOZ-LA-MELINE;70;207;27
1884;ELNE;66;65;76
1266;ESPALY-SAINT-MARCEL;43;89;84
551;EVREUX;27;229;28
2529;EXIREUIL;79;114;75
550;EZY SUR EURE;27;230;28
72;FERE EN TARDENOIS;2;305;32
1774;FLERS;61;169;28
268;FOIX;9;122;76
60;FOLEMBRAY;2;318;32
1899;FONT-ROMEU ODEILLO-VIA;66;124;76
2738;FONTAINE-LE-COMTE;86;100;75
1903;FORMIGUERES;66;82;76
407;FOURAS;17;168;75
1619;FOURCHAMBAULT;58;117;27
2534;FRONTENAY-ROHAN-ROHAN;79;130;75
563;GAILLON;27;275;28
777;GIMONT;32;147;76
558;GISORS;27;284;28
259;GIVET;8;190;44
2051;GIVRY;71;221;27
387;GOND PONTOUVRE;16;154;75
548;GRAVIGNY;27;299;28
2576;GRISOLLES;82;75;76
467;GUERET;23;96;75
1140;HAUTS DE BIENNE;39;368;27
2032;HERICOURT;70;285;27
1621;IMPHY;58;134;27
2744;ISLE;87;75;75
1820;ISSOIRE;63;178;84
3181;KOUROU;973;4;3
778;L ISLE JOURDAIN;32;160;76
660;L'ILE ROUSSE;2B;134;94
386;L'ISLE D'ESPAGNAC;16;166;75
1033;LA CHATRE;36;46;24
1202;LA CHAUSSEE SAINT VICTOR;41;47;24
56;LA FERE;2;304;32
2080;LA FERTE BERNARD;72;132;52
2077;LA FLECHE;72;154;52
3192;LA POSSESSION;974;8;4
2741;LA ROCHE POSAY;86;207;75
466;LA SOUTERRAINE;23;176;75
560;LA TRINITE DE REVILLE;27;660;28
2567;LA VILLE DIEU DU TEMPLE;82;96;76
391;LAGORD;17;200;75
475;LAMOTHE-MONTRAVEL;24;226;75
1265;LANGEAC;43;112;84
1412;LANGOGNE;48;80;76
1504;LANGRES;52;269;44
55;LAON;2;408;32
66;LARGNY SUR AUTOMNE;2;410;32
1507;LAVAL;53;130;52
1150;LAVANS-LES-SAINT-CLAUDE;39;286;27
273;LAVELANET;9;160;76
1891;LE BARCARES;66;17;76
1904;LE BOULOU;66;24;76
1264;LE CHAMBON SUR LIGNON;43;51;84
2061;LE CREUSOT;71;153;27
312;LE MONASTERE;12;146;76
1260;LE PUY EN VELAY;43;157;84
559;LES ANDELYS;27;16;28
399;LES PORTES-EN-RE;17;286;75
1134;LES ROUSSES;39;470;27
2560;LISLE-SUR-TARN;81;145;76
396;LOIX;17;207;75
2064;LOUHANS;71;263;27
2033;LURE;70;310;27
2031;LUXEUIL-LES-BAINS;70;311;27
270;LUZENAC;9;176;76
2045;MACON;71;270;27
2811;MALAY LE GRAND;89;239;27
428;MALEMORT;19;123;75
2082;MAMERS;72;180;52
402;MARANS;17;218;75
1199;MAROLLES;41;128;24
1414;MARVEJOLS;48;92;76
1510;MAYENNE;53;147;52
2563;MAZAMET;81;163;76
417;MEHUN-SUR-YEVRE;18;141;24
1411;MENDE;48;95;76
411;MESCHERS-SUR-GIRONDE;17;230;75
1413;MEYRUEIS;48;96;76
2737;MIGNALOUX-BEAUVOIR;86;157;75
272;MIREPOIX;9;194;76
1152;MOIRANS-EN-MONTAGNE;39;333;27
2565;MOISSAC;82;112;76
1415;MONT LOZERE ET GOULET;48;27;76
2566;MONTAUBAN;82;121;76
2572;MONTBETON;82;124;76
2053;MONTCEAU LES MINES;71;306;27
2048;MONTCHANIN;71;310;27
2571;MONTECH;82;125;76
2072;MONTFORT-LE-GESNOIS;72;241;52
1148;MONTMOROT;39;362;27
2803;MONTREAL;89;267;27
1198;MONTRICHARD VAL DE CHER;41;151;24
2071;MONTVAL-SUR-LOIR;72;71;52
418;MORTHOMIERS;18;157;24
73;MOULINS;3;190;84
2070;MULSANNE;72;213;52
67;NANTEUIL LA FOSSE;2;537;32
2040;NAVENNE;70;378;27
1618;NEVERS;58;194;27
2528;NIORT;79;191;75
1502;NOGENT;52;353;44
2039;NOIDANS-LES-VESOUL;70;388;27
2076;NOYEN SUR SARTHE;72;223;52
2815;OFFEMONT;90;75;27
1149;OFFLANGES;39;392;27
662;OLETTA;2B;185;94
552;PACY-SUR-EURE;27;448;28
274;PAMIERS;9;225;76
2057;PARAY LE MONIAL;71;342;27
2069;PARIGNE L EVEQUE;72;231;52
2806;PARON;89;287;27
2527;PARTHENAY;79;202;75
468;PERIGUEUX;24;322;75
1888;PERPIGNAN;66;136;76
1147;PERRIGNY;39;411;27
1417;PEYRE EN AUBRAC;48;9;76
2735;POITIERS;86;194;75
1146;POLIGNY;39;434;27
1272;PONT-SALOMON;43;153;84
1818;PONTGIBAUD;63;285;84
473;PORT-SAINTE-FOY-ET-PONCHAPT;24;335;75
1145;PREMANON;39;441;27
400;PUILBOREAU;17;291;75
2042;PUSEY;70;428;27
1901;PUYVALADOR;66;154;76
1155;RAVILLOLES;39;453;27
3180;REMIRE MONTJOLY;973;9;3
261;RETHEL;8;362;44
2041;RIOZ;70;447;27
1900;RIVESALTES;66;164;76
405;ROCHEFORT;17;299;75
1200;ROMORANTIN-LANTHENAY;41;194;24
478;ROUFFIGNAC-ST-CERNIN-DE-REILHA;24;356;75
2066;RUAUDIN;72;260;52
383;RUELLE-SUR-TOUVRE;16;291;75
549;RUGLES;27;502;28
2075;SABLE SUR SARTHE;72;264;52
2575;SAINT ANTONIN NOBLE VAL;82;155;76
2073;SAINT CALAIS;72;269;52
3185;SAINT DENIS;974;11;4
1624;SAINT ELOI;58;238;27
58;SAINT GOBAIN;2;680;32
2561;SAINT JUERY;81;257;76
1276;SAINT JUST MALMONT;43;205;84
3183;SAINT LAURENT DU MARONI;973;11;3
2074;SAINT MARS D OUTILLE;72;299;52
3160;SAINT MARTIN;971;27;1
3193;SAINT PIERRE;974;16;4
61;SAINT QUENTIN;2;691;32
2063;SAINT SERNIN DU BOIS;71;479;27
420;SAINT-AMAND-MONTROND;18;197;24
3190;SAINT-BENOIT;974;10;4
1135;SAINT-CLAUDE;39;478;27
1887;SAINT-CYPRIEN;66;171;76
2049;SAINT-DESERT;71;404;27
1267;SAINT-DIDIER-EN-VELAY;43;177;84
416;SAINT-FLORENT-SUR-CHER;18;207;24
410;SAINT-GEORGES-DE-DIDONNE;17;333;75
269;SAINT-JEAN-DU-FALGA;9;265;76
260;SAINT-LAURENT;8;385;44
3194;SAINT-LEU;974;13;4
397;SAINT-MARTIN-DE-RE;17;369;75
388;SAINT-MICHEL;16;341;75
1821;SAINT-NECTAIRE;63;380;84
1263;SAINT-PAL-DE-MONS;43;213;84
3188;SAINT-PAUL;974;15;4
1902;SAINT-PAUL-DE-FENOUILLET;66;187;76
2052;SAINT-REMY;71;475;27
427;SAINT-SORNIN-LAVOLPS;19;243;75
2564;SAINT-SULPICE-LA-POINTE;81;271;76
389;SAINT-XANDRE;17;414;75
429;SAINTE FEREOLE;19;202;75
3184;SAINTE MARIE;974;18;4
1886;SAINTE-MARIE-LA-MER;66;182;76
1261;SAINTE-SIGOLENE;43;224;84
408;SAINTES;17;415;75
1151;SALINS LES BAINS;39;500;27
1141;SAMPANS;39;501;27
477;SARLAT-LA-CANEDA;24;520;75
409;SAUJON;17;421;75
267;SAVERDUN;9;282;76
2809;SAVIGNY SUR CLAIRIS;89;380;27
1262;SEAUVE-SUR-SEMENE (LA);43;236;84
262;SEDAN;8;409;44
2808;SENS;89;387;27
1143;SEPTMONCEL LES MOLUNES;39;510;27
62;SOISSONS;2;722;32
384;SOYAUX;16;374;75
2807;ST CLEMENT;89;338;27
1509;ST FRAIMBAULT DE PRIERES;53;216;52
2799;ST GEORGES SUR BAULCHE;89;346;27
413;ST JEAN D'ANGELY;17;347;75
2531;ST MAIXENT L ECOLE;79;270;75
555;ST MARCEL;27;562;28
2810;ST VALERIEN;89;370;27
2747;ST YRIEIX LA PERCHE;87;187;75
2570;ST-ETIENNE-DE-TULMONT;82;161;76
2748;ST-LEONARD-DE-NOBLAT;87;161;75
1139;TAVAUX;39;526;27
59;TERGNIER;2;738;32
476;TERRASSON LAVILLEDIEU;24;547;75
1819;THIERS;63;430;84
2812;THORIGNY-SUR-OREUSE;89;414;27
406;TONNAY CHARENTE;17;449;75
2800;TONNERRE;89;418;27
1890;TORREILLES;66;212;76
1893;TOULOUGES;66;213;76
2046;TOURNUS;71;543;27
422;TREIGNAC;19;269;75
469;TRELISSAC;24;557;75
423;TULLE;19;272;75
57;URCEL;2;755;32
426;USSAC;19;274;75
424;USSEL;19;275;75
266;USTOU;9;322;76
68;VAILLY-SUR-AISNE;2;758;32
474;VAL DE LOUYRE ET CAUDEAU;24;362;75
1620;VARENNES-VAUZELLES;58;303;27
1196;VENDOME;41;269;24
2802;VENOY;89;438;27
1572;VERDUN;55;545;44
2573;VERDUN-SUR-GARONNE;82;190;76
557;VERNEUIL D'AVRE ET D'ITON;27;679;28
554;VERNON;27;681;28
2038;VESOUL;70;550;27
64;VIC SUR AISNE;2;795;32
76;VICHY;3;310;84
1271;VIEILLE-BRIOUDE;43;262;84
414;VIERZON;18;279;24
1203;VILLEBAROU;41;276;24
1416;VILLEFORT;48;198;76
2805;VILLENEUVE SUR YONNE;89;464;27
65;VILLERS-COTTERETS;2;810;32
2036;VILLERSEXEL;70;561;27
1201;VINEUIL;41;295;24
1274;YSSINGEAUX;43;268;84
74;YZEURE;3;321;84
390;LA ROCHELLE;17;300;75
1142;LONS LE SAUNIER;39;300;27
1816;RIOM;63;300;84
2113;TRESSERVE;73;300;84
2068;LE MANS;72;181;52
2745;LIMOGES;87;85;75
138;MONTGENEVRE;5;85;93
564;CHARTRES;28;85;24
729;TOULOUSE;31;555;76
1418;ANGERS;49;7;52
2658;AVIGNON;84;7;93
2186;AMANCY;74;7;84
588;ANET;28;7;24
1270;ARAULES;43;7;84
1596;AURAY;56;7;53
3167;DUCOS;972;7;2
3182;MATOURY;973;7;3
